paper_id,cited_dataset,title,abstract,year,url,citation_count,is_open_access,venue,fields_of_study,publication_types,journal,authors,external_ids,doi,arxiv_id,pubmed_id,exclusion_filter,exclusion_reason,evaluation_metrics
b58a5f5c9ff848a1cb4bff330c3e335b3e1058a6,"DDSM, INbreast",Twoviewdensity-Pvt: A Vision Transformer System for Accurate Bi-Rads Classification in Breast Cancer Grading From Mammogram Images,,2024.0,https://www.semanticscholar.org/paper/b58a5f5c9ff848a1cb4bff330c3e335b3e1058a6,0,False,IEEE International Symposium on Biomedical Imaging,Computer Science,JournalArticle,"{'pages': '1-4', 'name': '2024 IEEE International Symposium on Biomedical Imaging (ISBI)'}","I. Abdelhalim, Y. Almalki, A. Abbas, M. Elsharkawy, R. Karam, S. Alduraibi, M. Ghazal, A. Mahmoud, S. Contractor, A. El-Baz","{'DBLP': 'conf/isbi/AbdelhalimAAEKAGMCE24', 'DOI': '10.1109/ISBI56570.2024.10635438', 'CorpusId': 271936596}",10.1109/ISBI56570.2024.10635438,,,no_metrics,No evaluation metrics,
c997a4b93ef6a78989cfa2171495f74d8407a409,DDSM,Binary tunicate swarm algorithm based novel feature selection framework for mammographic mass classification,,2024.0,https://www.semanticscholar.org/paper/c997a4b93ef6a78989cfa2171495f74d8407a409,2,False,Measurement,,JournalArticle,{'name': 'Measurement'},"Romesh Laishram, Rinku Rabidas","{'DOI': '10.1016/j.measurement.2024.114928', 'CorpusId': 269970852}",10.1016/j.measurement.2024.114928,,,no_metrics,No evaluation metrics,
49c885e4686d6ae7b6ae24715b1003ac9631a33a,DDSM,Features Fusion For Dual-View Mammography Mass Detection,,2024.0,https://www.semanticscholar.org/paper/49c885e4686d6ae7b6ae24715b1003ac9631a33a,1,True,IEEE International Symposium on Biomedical Imaging,"Engineering, Computer Science",JournalArticle,"{'pages': '1-5', 'name': '2024 IEEE International Symposium on Biomedical Imaging (ISBI)'}","Arina Varlamova, Valery Belotsky, Grigory Novikov, Anton Konushin, Evgeny Sidorov","{'DBLP': 'journals/corr/abs-2404-16718', 'ArXiv': '2404.16718', 'DOI': '10.1109/ISBI56570.2024.10635827', 'CorpusId': 269362814}",10.1109/ISBI56570.2024.10635827,2404.16718,,no_metrics,No evaluation metrics,
c78771993ce4910329a7e938b4a6fff399cebccc,"CBIS-DDSM, DDSM, EMBED",Deep Location Soft-Embedding-Based Network With Regional Scoring for Mammogram Classification,,2024.0,https://www.semanticscholar.org/paper/c78771993ce4910329a7e938b4a6fff399cebccc,1,False,IEEE Transactions on Medical Imaging,Medicine,JournalArticle,"{'volume': '43', 'pages': '3137-3148', 'name': 'IEEE Transactions on Medical Imaging'}","Bowen Han, Luhao Sun, Chao Li, Zhiyong Yu, Wenzong Jiang, Weifeng Liu, Dapeng Tao, Baodi Liu","{'DBLP': 'journals/tmi/HanSLYJLTL24', 'DOI': '10.1109/TMI.2024.3389661', 'CorpusId': 269186826, 'PubMed': '38625766'}",10.1109/TMI.2024.3389661,,38625766.0,no_metrics,No evaluation metrics,
e3de2d429884590a1240d89e104d5c8df9512021,"CBIS-DDSM, DDSM, IRMA",LAMIS-DMDB: A new full field digital mammography database for breast cancer AI-CAD researches,,2024.0,https://www.semanticscholar.org/paper/e3de2d429884590a1240d89e104d5c8df9512021,3,False,Biomedical Signal Processing and Control,Computer Science,JournalArticle,"{'volume': '90', 'pages': '105823', 'name': 'Biomed. Signal Process. Control.'}","Otmani Imane, Mohamed Amroune, Rahmani Foued Lazhar, Hama Soltani, Elhadj Benkhelifa, A. Conci","{'DBLP': 'journals/bspc/ImaneALSBC24', 'DOI': '10.1016/j.bspc.2023.105823', 'CorpusId': 266217941}",10.1016/j.bspc.2023.105823,,,no_metrics,No evaluation metrics,
b6b64c6855e10a14e055c444f50298bed54b93ad,DDSM,Federated fusion learning with attention mechanism for multi-client medical image analysis,,2024.0,https://www.semanticscholar.org/paper/b6b64c6855e10a14e055c444f50298bed54b93ad,2,False,Information Fusion,Computer Science,JournalArticle,"{'volume': '108', 'pages': '102364', 'name': 'Inf. Fusion'}","Muhammad Irfan, Khalid Mahmood Malik, K. Muhammad","{'DBLP': 'journals/inffus/IrfanMM24', 'DOI': '10.1016/j.inffus.2024.102364', 'CorpusId': 268586017}",10.1016/j.inffus.2024.102364,,,no_metrics,No evaluation metrics,
5c72c87cfa1613f8da856569d835fb991d39feab,DDSM,ERetinaNet: An Efficient Neural Network Based on RetinaNet for Mammographic Breast Mass Detection,,2024.0,https://www.semanticscholar.org/paper/5c72c87cfa1613f8da856569d835fb991d39feab,8,False,IEEE journal of biomedical and health informatics,"Medicine, Computer Science",JournalArticle,"{'volume': '28', 'pages': '2866-2878', 'name': 'IEEE Journal of Biomedical and Health Informatics'}","Luolin Chen, Yusong Zhou, Shengzhou Xu","{'DBLP': 'journals/titb/ChenZX24', 'DOI': '10.1109/JBHI.2024.3371229', 'CorpusId': 268122799, 'PubMed': '38427552'}",10.1109/JBHI.2024.3371229,,38427552.0,no_metrics,No evaluation metrics,
64539ccc03b99f94c7b6e85a7c6e5a09c0fb08ad,"CBIS-DDSM, DDSM",AmbientCycleGAN for establishing interpretable stochastic object models based on mathematical phantoms and medical imaging measurements,,2024.0,https://www.semanticscholar.org/paper/64539ccc03b99f94c7b6e85a7c6e5a09c0fb08ad,2,True,Medical Imaging,"Engineering, Computer Science",JournalArticle,"{'volume': '12929', 'pages': '1292913 - 1292913-7'}","Xichen Xu, Wentao Chen, Weimin Zhou","{'DBLP': 'journals/corr/abs-2402-01171', 'ArXiv': '2402.01171', 'DOI': '10.1117/12.3008148', 'CorpusId': 267406519}",10.1117/12.3008148,2402.01171,,no_metrics,No evaluation metrics,
cde8f335766fd0e6d40f0841d12b326f7c36e1f0,"DDSM, VinDr-Mammo",TransReg: Cross-transformer as auto-registration module for multi-view mammogram mass detection,,2023.0,https://www.semanticscholar.org/paper/cde8f335766fd0e6d40f0841d12b326f7c36e1f0,1,False,arXiv.org,Computer Science,JournalArticle,"{'volume': 'abs/2311.05192', 'name': 'ArXiv'}","Hoang C. Nguyen, Chi Phan, Hieu Pham","{'ArXiv': '2311.05192', 'DBLP': 'journals/corr/abs-2311-05192', 'DOI': '10.48550/arXiv.2311.05192', 'CorpusId': 265067461}",10.48550/arXiv.2311.05192,2311.05192,,no_metrics,No evaluation metrics,
79ca8eea912a80de75ea9d1bf3a67738e9cdbd1d,"CBIS-DDSM, DDSM",Using Cooperative Multi-Agent Reinforcement Learning for Mammogram ROI Classification,,2023.0,https://www.semanticscholar.org/paper/79ca8eea912a80de75ea9d1bf3a67738e9cdbd1d,0,False,2023 4th International Conference on Data Analytics for Business and Industry (ICDABI),,Conference,"{'pages': '470-476', 'name': '2023 4th International Conference on Data Analytics for Business and Industry (ICDABI)'}","Md. Sazid Uddin, M. F. Mridha, Md. Abdullah-Al-Jubair","{'DOI': '10.1109/ICDABI60145.2023.10629500', 'CorpusId': 271900538}",10.1109/ICDABI60145.2023.10629500,,,no_metrics,No evaluation metrics,
de642a7bc9bb6ff886baf47fc3605718465e3ac6,DDSM,Stacking-Enhanced Bagging Ensemble Learning for Breast Cancer Classification with CNN,,2023.0,https://www.semanticscholar.org/paper/de642a7bc9bb6ff886baf47fc3605718465e3ac6,1,True,2023 3rd International Conference on Electronic Engineering (ICEEM),Computer Science,"JournalArticle, Conference","{'pages': '1-6', 'name': '2023 3rd International Conference on Electronic Engineering (ICEEM)'}","Peihceng Wu, Runze Ma, Teoh Teik Toe","{'ArXiv': '2407.10574', 'DBLP': 'journals/corr/abs-2407-10574', 'DOI': '10.1109/ICEEM58740.2023.10319517', 'CorpusId': 265355475}",10.1109/ICEEM58740.2023.10319517,2407.10574,,no_metrics,No evaluation metrics,
2621c03252c42838838d988188cfd78d09ad511d,"CBIS-DDSM, DDSM",Data augmentation guided breast tumor segmentation based on generative adversarial neural networks,,2023.0,https://www.semanticscholar.org/paper/2621c03252c42838838d988188cfd78d09ad511d,3,False,Engineering applications of artificial intelligence,Computer Science,JournalArticle,"{'volume': '125', 'pages': '106753', 'name': 'Eng. Appl. Artif. Intell.'}","Balaji Kannappan, MariaNavin J.R., S. N., S. P.","{'DBLP': 'journals/eaai/KannappanRNP23', 'DOI': '10.1016/j.engappai.2023.106753', 'CorpusId': 260220621}",10.1016/j.engappai.2023.106753,,,no_metrics,No evaluation metrics,
cc12543f4dec00dd0337f1183ffc61b279e1fa41,DDSM,Developing a weakly supervised deep learning framework for breast cancer diagnosis with HR status based on mammography images,,2023.0,https://www.semanticscholar.org/paper/cc12543f4dec00dd0337f1183ffc61b279e1fa41,3,True,Computational and Structural Biotechnology Journal,Medicine,JournalArticle,"{'volume': '22', 'pages': '17 - 26', 'name': 'Computational and Structural Biotechnology Journal'}","Mengyan Zhang, Cong Wang, Li Cai, Jiyun Zhao, Yechuan Xu, Jiacheng Xing, Jianghong Sun, Yan Zhang","{'PubMedCentral': '10465855', 'DOI': '10.1016/j.csbj.2023.08.012', 'CorpusId': 261021367, 'PubMed': '37655162'}",10.1016/j.csbj.2023.08.012,,37655162.0,no_metrics,No evaluation metrics,
8b2d761b466560b8c9389f53dff944d4676d635b,"DDSM, VinDr-Mammo",DisAsymNet: Disentanglement of Asymmetrical Abnormality on Bilateral Mammograms using Self-adversarial Learning,,2023.0,https://www.semanticscholar.org/paper/8b2d761b466560b8c9389f53dff944d4676d635b,3,True,International Conference on Medical Image Computing and Computer-Assisted Intervention,Computer Science,JournalArticle,"{'volume': 'abs/2307.02935', 'name': 'ArXiv'}","Xin Wang, T. Tan, Yuan Gao, Luyi Han, Tianyu Zhang, Chun-Fang Lu, R. Beets-Tan, Ruisheng Su, R. Mann","{'DBLP': 'journals/corr/abs-2307-02935', 'ArXiv': '2307.02935', 'DOI': '10.48550/arXiv.2307.02935', 'CorpusId': 259360518}",10.48550/arXiv.2307.02935,2307.02935,,no_metrics,No evaluation metrics,
70536650d97efb202edaff9e103e8b3dbbf51f61,"CBIS-DDSM, DDSM",Multi-Level Swin Transformer Enabled Automatic Segmentation and Classification of Breast Metastases,,2023.0,https://www.semanticscholar.org/paper/70536650d97efb202edaff9e103e8b3dbbf51f61,1,False,Annual International Conference of the IEEE Engineering in Medicine and Biology Society,"Medicine, Computer Science","JournalArticle, Conference","{'pages': '1-4', 'name': '2023 45th Annual International Conference of the IEEE Engineering in Medicine & Biology Society (EMBC)'}","Anum Masood, Usman Naseem, Jinman Kim","{'DBLP': 'conf/embc/MasoodNK23', 'DOI': '10.1109/EMBC40787.2023.10340831', 'CorpusId': 266198876, 'PubMed': '38082574'}",10.1109/EMBC40787.2023.10340831,,38082574.0,no_metrics,No evaluation metrics,
28ce929c71613707586cad4bf1a32488c7dcb48d,DDSM,Fusion of Two View Mammographic Texture Information Through Binary BAT Algorithm for Enhanced Breast Cancer Detection,,2023.0,https://www.semanticscholar.org/paper/28ce929c71613707586cad4bf1a32488c7dcb48d,0,False,"2023 2nd International Conference on Advancements in Electrical, Electronics, Communication, Computing and Automation (ICAECA)",,Conference,"{'pages': '1-5', 'name': '2023 2nd International Conference on Advancements in Electrical, Electronics, Communication, Computing and Automation (ICAECA)'}","S. Sasikala, S. A. Kumar","{'DOI': '10.1109/ICAECA56562.2023.10201076', 'CorpusId': 260722071}",10.1109/ICAECA56562.2023.10201076,,,no_metrics,No evaluation metrics,
b75418a06c4eeefd2615599f4de438380d38c307,DDSM,Breast Density Transformations Using CycleGANs for Revealing Undetected Findings in Mammograms,"Breast cancer is the most common cancer in women, a leading cause of morbidity and mortality, and a significant health issue worldwide. According to the World Health Organization’s cancer awareness recommendations, mammographic screening should be regularly performed on middle-aged or older women to increase the chances of early cancer detection. Breast density is widely known to be related to the risk of cancer development. The American College of Radiology Breast Imaging Reporting and Data System categorizes mammography into four levels based on breast density, ranging from ACR-A (least dense) to ACR-D (most dense). Computer-aided diagnostic (CAD) systems can now detect suspicious regions in mammograms and identify abnormalities more quickly and accurately than human readers. However, their performance is still influenced by the tissue density level, which must be considered when designing such systems. In this paper, we propose a novel method that uses CycleGANs to transform suspicious regions of mammograms from ACR-B, -C, and -D levels to ACR-A level. This transformation aims to reduce the masking effect caused by thick tissue and separate cancerous regions from surrounding tissue. Our proposed system enhances the performance of conventional CNN-based classifiers significantly by focusing on regions of interest that would otherwise be misidentified due to fatty masking. Extensive testing on different types of mammograms (digital and scanned X-ray film) demonstrates the effectiveness of our system in identifying normal, benign, and malignant regions of interest.",2023.0,https://www.semanticscholar.org/paper/b75418a06c4eeefd2615599f4de438380d38c307,3,True,Signals,,JournalArticle,{'name': 'Signals'},"D. Anyfantis, A. Koutras, G. Apostolopoulos, Ioanna Christoyianni","{'DOI': '10.3390/signals4020022', 'CorpusId': 259033112}",10.3390/signals4020022,,,no_metrics,No evaluation metrics,
6f0d06ec3fa2391435a3c353281e5a1292d2b5f2,DDSM,Enhancement and diagnosis of breast cancer in mammography images using histogram equalization and genetic algorithm,,2023.0,https://www.semanticscholar.org/paper/6f0d06ec3fa2391435a3c353281e5a1292d2b5f2,9,False,Multidimensional systems and signal processing,Computer Science,JournalArticle,"{'volume': '34', 'pages': '681-702', 'name': 'Multidimensional Systems and Signal Processing'}","Dhivya Samraj, Kuppuchamy Ramasamy, Balasubramanian Krishnasamy","{'DBLP': 'journals/mssp/SamrajRK23', 'DOI': '10.1007/s11045-023-00880-0', 'CorpusId': 258839967}",10.1007/s11045-023-00880-0,,,no_metrics,No evaluation metrics,
bf9fab73a955c7bea893092b6e963da0052ddf83,DDSM,Hybrid computer aided diagnostic system designs for screen film mammograms using DL‐based feature extraction and ML‐based classifiers,,2023.0,https://www.semanticscholar.org/paper/bf9fab73a955c7bea893092b6e963da0052ddf83,5,False,Expert Syst. J. Knowl. Eng.,Computer Science,JournalArticle,"{'volume': '40', 'name': 'Expert Systems'}","J. Rani, Jaswinder Singh, J. Virmani","{'DBLP': 'journals/es/RaniSV23', 'DOI': '10.1111/exsy.13309', 'CorpusId': 258522158}",10.1111/exsy.13309,,,no_metrics,No evaluation metrics,
